country code,year,total coal (MT),metallurgical coal (MT)
TUR,1998,67.38291986472682,0.8101345145786037
TUR,1999,67.03792027501828,0.8059866374058803
TUR,2000,63.267924758493045,0.7606605593155409
TUR,2001,62.096926151105485,0.7465818225930511
TUR,2002,53.983935799495605,0.6490405834559362
TUR,2003,48.56294224642311,0.5838648090984482
TUR,2004,46.37694484612492,0.5575828975054823
TUR,2005,58.339930619120004,0.7014120413237128
TUR,2006,64.2549235847027,0.7725270948792453
TUR,2007,75.36391037331778,0.9060887398409376
TUR,2008,79.40190557112388,0.9546369370103779
TUR,2009,79.49890545576653,0.9558031517516944
TUR,2010,73.39891271019522,0.8824638742049914
TUR,2011,75.19191057786888,0.9040208126707682
TUR,2012,70.26891643254959,0.8448324088408635
TUR,2013,66.11312437483367,0.7948679580850019
TUR,2014,65.2369224168586,0.8609989760552332
TUR,2015,58.41393053111545,0.7669990878447898
TUR,2016,73.0039131799492,0.6949991734708328
TUR,2017,74.09808287870567,0.7641110912793455
TUR,2018,83.93655317828505,0.6921321768804145
TUR,2019,87.08899442923796,0.6988691688684332
TUR,2020,74.71191114870918,0.6172812658970112
TUR,2021,85.63278492145477,0.7075111995647992
TUR,2022,83.95629996221722,0.759995096174301
TUR,2023,78.53214060549358,0.4701434408809659
TUV,1991,0.0,0.0
TUV,1992,0.0,0.0
TUV,1993,0.0,0.0
TUV,1994,0.0,0.0
TUV,1995,0.0,0.0
TUV,1996,0.0,0.0
TUV,1997,0.0,0.0
TUV,1998,0.0,0.0
TUV,1999,0.0,0.0
TUV,2000,0.0,0.0
TUV,2001,0.0,0.0
TUV,2002,0.0,0.0
TUV,2003,0.0,0.0
TUV,2004,0.0,0.0
TUV,2005,0.0,0.0
TUV,2006,0.0,0.0
TUV,2007,0.0,0.0
TUV,2008,0.0,0.0
TUV,2009,0.0,0.0
TUV,2010,0.0,0.0
TUV,2011,0.0,0.0
TUV,2012,0.0,0.0
TUV,2013,0.0,0.0
TUV,2014,0.0,0.0
TUV,2015,0.0,0.0
TUV,2016,0.0,0.0
TUV,2017,0.0,0.0
TUV,2018,0.0,0.0
TUV,2019,0.0,0.0
TUV,2020,0.0,0.0
TUV,2021,0.0,0.0
TUV,2022,0.0,0.0
TUV,2023,0.0,0.0
TWN,1991,0.4019995219212588,0.0
TWN,1992,0.33499960160104897,0.0
TWN,1993,0.32799960992580324,0.0
TWN,1994,0.28499966106357905,0.0
TWN,1995,0.234999720526109,0.0
TWN,1996,0.1469998251801618,0.0
TWN,1997,0.0989998822641906,0.0
TWN,1998,0.0789999060492026,0.0
TWN,1999,0.0919998905889448,0.0
TWN,2000,0.08299990129220021,0.0
TWN,2001,0.0,0.0
TWN,2002,0.0,0.0
TWN,2003,0.0,0.0
TWN,2004,0.0,0.0
TWN,2005,0.0,0.0
TWN,2006,0.0,0.0
TWN,2007,0.0,0.0
TWN,2008,0.0,0.0
TWN,2009,0.0,0.0
TWN,2010,0.0,0.0
TWN,2011,0.0,0.0
TWN,2012,0.0,0.0
TWN,2013,0.0,0.0
TWN,2014,0.0,0.0
TWN,2015,0.0,0.0
TWN,2016,0.0,0.0
TWN,2017,0.0,0.0
TWN,2018,0.0,0.0
TWN,2019,0.0,0.0
TWN,2020,0.0,0.0
TWN,2021,0.0,0.0
TWN,2022,0.0,0.0
TWN,2023,0.0,0.0
TZA,1991,0.0109999869182434,0.0
TZA,1992,0.0219999738364868,0.0
TZA,1993,0.0439999476729736,0.0
TZA,1994,0.0459999452944724,0.0
TZA,1995,0.0439999476729736,0.0
TZA,1996,0.0569999322127158,0.0
TZA,1997,0.0279999667009832,0.0
TZA,1998,0.044999946483723,0.0
TZA,1999,0.074999910806205,0.0
TZA,2000,0.0791839058303805,0.0
TZA,2001,0.07778890748938506,0.0
TZA,2002,0.07920990579945998,0.0
TZA,2003,0.05460993505502473,0.0
TZA,2004,0.06504092264995172,0.0
TZA,2005,0.030794963377027775,0.0
TZA,2006,0.017939978664844237,0.0
TZA,2007,0.027197967654762182,0.0
TZA,2008,0.015241981873442355,0.0
TZA,2009,0.05395393583517313,0.0
TZA,2010,0.0673319199253786,0.0
TZA,2011,0.08070990401558406,0.0
TZA,2012,0.07867190643927678,0.0
TZA,2013,0.08477189918484812,0.0
TZA,2014,0.2459997074443524,0.0
TZA,2015,0.2569996943625958,0.0
TZA,2016,0.27599967176683443,0.0
TZA,2017,0.5589993352089145,0.0
TZA,2018,0.6279992531506232,0.0
TZA,2019,0.7121351530918347,0.0
TZA,2020,0.6899581794658454,0.0
TZA,2021,0.7548236723652234,0.0
TZA,2022,2.5109970137917434,0.0
TZA,2023,2.3414672154053973,0.0
UGA,1991,0.0,0.0
UGA,1992,0.0,0.0
UGA,1993,0.0,0.0
UGA,1994,0.0,0.0
UGA,1995,0.0,0.0
UGA,1996,0.0,0.0
UGA,1997,0.0,0.0
UGA,1998,0.0,0.0
UGA,1999,0.0,0.0
UGA,2000,0.0,0.0
UGA,2001,0.0,0.0
UGA,2002,0.0,0.0
UGA,2003,0.0,0.0
UGA,2004,0.0,0.0
UGA,2005,0.0,0.0
UGA,2006,0.0,0.0
UGA,2007,0.0,0.0
UGA,2008,0.0,0.0
UGA,2009,0.0,0.0
UGA,2010,0.0,0.0
UGA,2011,0.0,0.0
UGA,2012,0.0,0.0
UGA,2013,0.0,0.0
UGA,2014,0.0,0.0
UGA,2015,0.0,0.0
UGA,2016,0.0,0.0
UGA,2017,0.0,0.0
UGA,2018,0.0,0.0
UGA,2019,0.0,0.0
UGA,2020,0.0,0.0
UGA,2021,0.0,0.0
UGA,2022,0.0,0.0
UGA,2023,0.0,0.0
UKR,1992,123.38485326431471,37.656826636910274
UKR,1993,105.72687426410181,32.2676444449537
UKR,1994,86.50189712744461,26.400217350131804
UKR,1995,76.29790926255774,23.285979322794343
UKR,1996,56.96293225671807,17.38498047346371
UKR,1997,58.574930339646095,17.876959275900795
UKR,1998,59.52792920629028,18.167812749053727
UKR,1999,62.820925290088056,19.17282899993792
UKR,2000,62.4029257871948,19.04525633280473
UKR,2001,61.683926642265995,18.825819137424922
UKR,2002,61.55592679449007,18.78675382308748
UKR,2003,64.23192361205545,19.603463050954495
UKR,2004,59.588929133746,18.186429812917666
UKR,2005,60.36092821564453,18.422042490015325
UKR,2006,61.67092665772625,18.82185156643752
UKR,2007,64.21292363465122,19.597664293357532
UKR,2008,64.43992336469134,19.666944186752833
UKR,2009,59.63392908022972,18.20016371248942
UKR,2010,57.65893142899965,17.59739812017352
UKR,2011,62.683925453015384,19.13101690568613
UKR,2012,65.52292207673294,19.997473369779726
UKR,2013,64.42692338015165,19.662976615765448
UKR,2014,45.93094537653032,12.021985702829287
UKR,2015,34.46395901366757,10.610987380861884
UKR,2016,32.16996174180822,7.047991618161952
UKR,2017,24.684970643348937,5.751993159430549
UKR,2018,26.793968135219423,5.145893880235338
UKR,2019,26.069968996236856,6.322792480606306
UKR,2020,24.439970934715518,4.599825644654029
UKR,2021,24.922948438132718,5.339256231220612
UKR,2022,16.9999797827398,0.0
UKR,2023,16.438980449909383,0.0
URY,1991,0.0,0.0
URY,1992,0.0,0.0
URY,1993,0.0,0.0
URY,1994,0.0,0.0
URY,1995,0.0,0.0
URY,1996,0.0,0.0
URY,1997,0.0,0.0
URY,1998,0.0,0.0
URY,1999,0.0,0.0
URY,2000,0.0,0.0
URY,2001,0.0,0.0
URY,2002,0.0,0.0
URY,2003,0.0,0.0
URY,2004,0.0,0.0
URY,2005,0.0,0.0
URY,2006,0.0,0.0
URY,2007,0.0,0.0
URY,2008,0.0,0.0
URY,2009,0.0,0.0
URY,2010,0.0,0.0
URY,2011,0.0,0.0
URY,2012,0.0,0.0
URY,2013,0.0,0.0
URY,2014,0.0,0.0
URY,2015,0.0,0.0
URY,2016,0.0,0.0
URY,2017,0.0,0.0
URY,2018,0.0,0.0
URY,2019,0.0,0.0
URY,2020,0.0,0.0
URY,2021,0.0,0.0
URY,2022,0.0,0.0
URY,2023,0.0,0.0
USA,1991,903.5415586589392,88.85289433151645
USA,1992,904.9574753646211,83.11290115781487
USA,1993,857.6744642193465,73.28191284933753
USA,1994,937.5790865588717,71.96691441320208
USA,1995,937.0980427786394,77.16590823028818
USA,1996,965.1134869584718,76.81490864771517
USA,1997,988.7694857145152,74.10591186939503
USA,1998,1013.8108499157516,67.18492010019844
USA,1999,998.2946170417036,53.62293622881508
USA,2000,973.9640248267791,54.28693543915268
USA,2001,1023.0220762720204,44.88394662167607
USA,2002,992.7168941796892,38.78895387015848
USA,2003,972.2775792813361,40.00495242402975
USA,2004,1008.8791242352438,44.22194740895997
USA,2005,1026.477808751809,46.44394476644513
USA,2006,1054.8287470850037,44.598946960612494
USA,2007,1040.2100873286352,47.306943740121866
USA,2008,1063.046942716511,57.36693177626083
USA,2009,975.154097891438,46.558944629681314
USA,2010,983.7222364076616,68.64491836389256
USA,2011,993.9365813830005,81.65590289055298
USA,2012,922.1155656541412,81.29990331392622
USA,2013,893.4334332232526,77.85731594102
USA,2014,907.2292311610477,72.71632641317171
USA,2015,813.6907914406087,57.88693115785052
USA,2016,660.7611577433569,50.64527275000029
USA,2017,702.7137881316121,67.38749685667999
USA,2018,685.9832494741304,71.94700735992
USA,2019,640.7512379852996,64.6439231220842
USA,2020,485.73755407716004,50.3578249174
USA,2021,523.7733771014562,56.08793329731235
USA,2022,538.5123595730918,55.249934293904346
USA,2023,524.0413767827371,59.9129287484288
USIQ,1991,0.0,0.0
USIQ,1992,0.0,0.0
USIQ,1993,0.0,0.0
USIQ,1994,0.0,0.0
USIQ,1995,0.0,0.0
USIQ,1996,0.0,0.0
USIQ,1997,0.0,0.0
USIQ,1998,0.0,0.0
USIQ,1999,0.0,0.0
USIQ,2000,0.0,0.0
USIQ,2001,0.0,0.0
USIQ,2002,0.0,0.0
USIQ,2003,0.0,0.0
USIQ,2004,0.0,0.0
USIQ,2005,0.0,0.0
USIQ,2006,0.0,0.0
USIQ,2007,0.0,0.0
USIQ,2008,0.0,0.0
USIQ,2009,0.0,0.0
USIQ,2010,0.0,0.0
USIQ,2011,0.0,0.0
USIQ,2012,0.0,0.0
USIQ,2013,0.0,0.0
USIQ,2014,0.0,0.0
USIQ,2015,0.0,0.0
USIQ,2016,0.0,0.0
USIQ,2017,0.0,0.0
USIQ,2018,0.0,0.0
USIQ,2019,0.0,0.0
USIQ,2020,0.0,0.0
USIQ,2021,0.0,0.0
USIQ,2022,0.0,0.0
USIQ,2023,0.0,0.0
USOH,1991,0.0,0.0
USOH,1992,0.0,0.0
USOH,1993,0.0,0.0
USOH,1994,0.0,0.0
USOH,1995,0.0,0.0
USOH,1996,0.0,0.0
USOH,1997,0.0,0.0
USOH,1998,0.0,0.0
USOH,1999,0.0,0.0
USOH,2000,0.0,0.0
USOH,2001,0.0,0.0
USOH,2002,0.0,0.0
USOH,2003,0.0,0.0
USOH,2004,0.0,0.0
USOH,2005,0.0,0.0
USOH,2006,0.0,0.0
USOH,2007,0.0,0.0
USOH,2008,0.0,0.0
USOH,2009,0.0,0.0
USOH,2010,0.0,0.0
USOH,2011,0.0,0.0
USOH,2012,0.0,0.0
USOH,2013,0.0,0.0
USOH,2014,0.0,0.0
USOH,2015,0.0,0.0
USOH,2016,0.0,0.0
USOH,2017,0.0,0.0
USOH,2018,0.0,0.0
USOH,2019,0.0,0.0
USOH,2020,0.0,0.0
USOH,2021,0.0,0.0
USOH,2022,0.0,0.0
USOH,2023,0.0,0.0
UZB,1992,5.530993422254931,0.0
UZB,1993,4.656994461659956,0.0
UZB,1994,4.64999446998471,0.0
UZB,1995,3.0539963680286677,0.0
UZB,1996,2.8369966260960484,0.0
UZB,1997,2.9469964952784817,0.0
UZB,1998,2.922996523820496,0.0
UZB,1999,2.9699964679257183,0.0
UZB,2000,2.569996943625958,0.0
UZB,2001,2.7109967759416236,0.0
UZB,2002,2.735996746210358,0.0
UZB,2003,1.9129977249636023,0.0
UZB,2004,2.78399668912633,0.0
UZB,2005,3.075996341865155,0.0
UZB,2006,3.234996152774309,0.0
UZB,2007,3.441995906599435,0.0
UZB,2008,3.289996087365526,0.0
UZB,2009,3.653995654478308,0.0
UZB,2010,3.6299956830203217,0.0
UZB,2011,3.8439954285206936,0.0
UZB,2012,3.8529954178174384,0.0
UZB,2013,4.0899951359650455,0.0
UZB,2014,4.396994770865112,0.0
UZB,2015,3.4859958542724083,0.0
UZB,2016,3.8669954011679297,0.0
UZB,2017,4.038995196616827,0.0
UZB,2018,4.174395035592295,0.0
UZB,2019,4.049495184129695,0.0
UZB,2020,4.13179508625437,0.0
UZB,2021,5.054793988576067,0.0
UZB,2022,5.356193630135928,0.0
UZB,2023,6.379168413561114,0.0
VCT,1991,0.0,0.0
VCT,1992,0.0,0.0
VCT,1993,0.0,0.0
VCT,1994,0.0,0.0
VCT,1995,0.0,0.0
VCT,1996,0.0,0.0
VCT,1997,0.0,0.0
VCT,1998,0.0,0.0
VCT,1999,0.0,0.0
VCT,2000,0.0,0.0
VCT,2001,0.0,0.0
VCT,2002,0.0,0.0
VCT,2003,0.0,0.0
VCT,2004,0.0,0.0
VCT,2005,0.0,0.0
VCT,2006,0.0,0.0
VCT,2007,0.0,0.0
VCT,2008,0.0,0.0
VCT,2009,0.0,0.0
VCT,2010,0.0,0.0
VCT,2011,0.0,0.0
VCT,2012,0.0,0.0
VCT,2013,0.0,0.0
VCT,2014,0.0,0.0
VCT,2015,0.0,0.0
VCT,2016,0.0,0.0
VCT,2017,0.0,0.0
VCT,2018,0.0,0.0
VCT,2019,0.0,0.0
VCT,2020,0.0,0.0
VCT,2021,0.0,0.0
VCT,2022,0.0,0.0
VCT,2023,0.0,0.0
VEN,1991,2.1749974133799452,0.0
VEN,1992,2.44999708633603,0.0
VEN,1993,3.814995463008961,0.0
VEN,1994,4.277994912385933,0.0
VEN,1995,4.063995166885562,0.0
VEN,1996,3.6389956723170664,0.0
VEN,1997,5.1459938801164125,0.0
VEN,1998,7.455991132947526,0.0
VEN,1999,6.978991700220064,0.0
VEN,2000,7.884990622759019,0.0
VEN,2001,7.584990979534199,0.0
VEN,2002,7.368991236412328,0.0
VEN,2003,7.3899912114380655,0.0
VEN,2004,7.292491327389999,0.0
VEN,2005,7.194991443341933,0.0
VEN,2006,6.98299169546306,0.0
VEN,2007,6.096992749139091,0.0
VEN,2008,4.921994146508546,0.0
VEN,2009,3.727995566473763,0.0
VEN,2010,3.1694962306702235,0.0
VEN,2011,2.610996894866684,0.0
VEN,2012,1.9109977273421037,0.0
VEN,2013,1.5556015691810516,0.0
VEN,2014,1.19999857289928,0.0
VEN,2015,0.829999012922002,0.0
VEN,2016,0.7489991092513006,0.0
VEN,2017,0.7200485668891811,0.0
VEN,2018,0.6920070928903714,0.0
VEN,2019,0.3939671705047656,0.0
VEN,2020,0.2847393056965735,0.0
VEN,2021,0.15771778848206464,0.0
VEN,2022,0.19699976571763178,0.0
VEN,2023,0.14858482329519962,0.0
VGB,1991,0.0,0.0
VGB,1992,0.0,0.0
VGB,1993,0.0,0.0
VGB,1994,0.0,0.0
VGB,1995,0.0,0.0
VGB,1996,0.0,0.0
VGB,1997,0.0,0.0
VGB,1998,0.0,0.0
VGB,1999,0.0,0.0
VGB,2000,0.0,0.0
VGB,2001,0.0,0.0
VGB,2002,0.0,0.0
VGB,2003,0.0,0.0
VGB,2004,0.0,0.0
VGB,2005,0.0,0.0
VGB,2006,0.0,0.0
VGB,2007,0.0,0.0
VGB,2008,0.0,0.0
VGB,2009,0.0,0.0
VGB,2010,0.0,0.0
VGB,2011,0.0,0.0
VGB,2012,0.0,0.0
VGB,2013,0.0,0.0
VGB,2014,0.0,0.0
VGB,2015,0.0,0.0
VGB,2016,0.0,0.0
VGB,2017,0.0,0.0
VGB,2018,0.0,0.0
VGB,2019,0.0,0.0
VGB,2020,0.0,0.0
VGB,2021,0.0,0.0
VGB,2022,0.0,0.0
VGB,2023,0.0,0.0
VIR,1991,0.0,0.0
VIR,1992,0.0,0.0
VIR,1993,0.0,0.0
VIR,1994,0.0,0.0
VIR,1995,0.0,0.0
VIR,1996,0.0,0.0
VIR,1997,0.0,0.0
VIR,1998,0.0,0.0
VIR,1999,0.0,0.0
VIR,2000,0.0,0.0
VIR,2001,0.0,0.0
VIR,2002,0.0,0.0
VIR,2003,0.0,0.0
VIR,2004,0.0,0.0
VIR,2005,0.0,0.0
VIR,2006,0.0,0.0
VIR,2007,0.0,0.0
VIR,2008,0.0,0.0
VIR,2009,0.0,0.0
VIR,2010,0.0,0.0
VIR,2011,0.0,0.0
VIR,2012,0.0,0.0
VIR,2013,0.0,0.0
VIR,2014,0.0,0.0
VIR,2015,0.0,0.0
VIR,2016,0.0,0.0
VIR,2017,0.0,0.0
VIR,2018,0.0,0.0
VIR,2019,0.0,0.0
VIR,2020,0.0,0.0
VIR,2021,0.0,0.0
VIR,2022,0.0,0.0
VIR,2023,0.0,0.0
VNM,1991,5.203993811139878,0.0
VNM,1992,5.231993777840861,0.0
VNM,1993,5.574993369927905,0.0
VNM,1994,6.156992677784055,0.0
VNM,1995,8.34999006975749,0.0
VNM,1996,9.822988317991358,0.0
VNM,1997,11.387986456814167,0.0
VNM,1998,11.671986119066997,0.0
VNM,1999,9.628988548705971,0.0
VNM,2000,11.608986193989784,0.0
VNM,2001,13.396984067609711,0.0
VNM,2002,16.408980485586905,0.0
VNM,2003,19.313977030813913,0.0
VNM,2004,27.34896747518534,0.0
VNM,2005,34.092959454879285,0.0
VNM,2006,38.77795388324023,0.0
VNM,2007,42.48294947706676,0.0
VNM,2008,39.77695269517888,0.0
VNM,2009,44.07794758021205,0.0
VNM,2010,44.834946679949354,0.0
VNM,2011,46.61094456784028,0.0
VNM,2012,42.082949952766995,0.0
VNM,2013,39.654952840267455,0.0
VNM,2014,41.08595113844985,0.0
VNM,2015,41.663950451063,0.0
VNM,2016,38.52695418174213,0.0
VNM,2017,38.23695452662481,0.0
VNM,2018,42.38352659530562,0.0
VNM,2019,45.68694566670784,0.0
VNM,2020,43.894587479988175,0.0
VNM,2021,47.84510035318749,0.0
VNM,2022,43.61382333217275,0.0
VNM,2023,47.37398766038975,0.0
VUT,1991,0.0,0.0
VUT,1992,0.0,0.0
VUT,1993,0.0,0.0
VUT,1994,0.0,0.0
VUT,1995,0.0,0.0
VUT,1996,0.0,0.0
VUT,1997,0.0,0.0
VUT,1998,0.0,0.0
VUT,1999,0.0,0.0
VUT,2000,0.0,0.0
VUT,2001,0.0,0.0
VUT,2002,0.0,0.0
VUT,2003,0.0,0.0
VUT,2004,0.0,0.0
VUT,2005,0.0,0.0
VUT,2006,0.0,0.0
VUT,2007,0.0,0.0
VUT,2008,0.0,0.0
VUT,2009,0.0,0.0
VUT,2010,0.0,0.0
VUT,2011,0.0,0.0
VUT,2012,0.0,0.0
VUT,2013,0.0,0.0
VUT,2014,0.0,0.0
VUT,2015,0.0,0.0
VUT,2016,0.0,0.0
VUT,2017,0.0,0.0
VUT,2018,0.0,0.0
VUT,2019,0.0,0.0
VUT,2020,0.0,0.0
VUT,2021,0.0,0.0
VUT,2022,0.0,0.0
VUT,2023,0.0,0.0
WAK,1991,0.0,0.0
WAK,1992,0.0,0.0
WAK,1993,0.0,0.0
WAK,1994,0.0,0.0
WAK,1995,0.0,0.0
WAK,1996,0.0,0.0
WAK,1997,0.0,0.0
WAK,1998,0.0,0.0
WAK,1999,0.0,0.0
WAK,2000,0.0,0.0
WAK,2001,0.0,0.0
WAK,2002,0.0,0.0
WAK,2003,0.0,0.0
WAK,2004,0.0,0.0
WAK,2005,0.0,0.0
WAK,2006,0.0,0.0
WAK,2007,0.0,0.0
WAK,2008,0.0,0.0
WAK,2009,0.0,0.0
WAK,2010,0.0,0.0
WAK,2011,0.0,0.0
WAK,2012,0.0,0.0
WAK,2013,0.0,0.0
WAK,2014,0.0,0.0
WAK,2015,0.0,0.0
WAK,2016,0.0,0.0
WAK,2017,0.0,0.0
WAK,2018,0.0,0.0
WAK,2019,0.0,0.0
WAK,2020,0.0,0.0
WAK,2021,0.0,0.0
WAK,2022,0.0,0.0
WAK,2023,0.0,0.0
WSM,1991,0.0,0.0
WSM,1992,0.0,0.0
WSM,1993,0.0,0.0
WSM,1994,0.0,0.0
WSM,1995,0.0,0.0
WSM,1996,0.0,0.0
WSM,1997,0.0,0.0
WSM,1998,0.0,0.0
WSM,1999,0.0,0.0
WSM,2000,0.0,0.0
WSM,2001,0.0,0.0
WSM,2002,0.0,0.0
WSM,2003,0.0,0.0
WSM,2004,0.0,0.0
WSM,2005,0.0,0.0
WSM,2006,0.0,0.0
WSM,2007,0.0,0.0
WSM,2008,0.0,0.0
WSM,2009,0.0,0.0
WSM,2010,0.0,0.0
WSM,2011,0.0,0.0
WSM,2012,0.0,0.0
WSM,2013,0.0,0.0
WSM,2014,0.0,0.0
WSM,2015,0.0,0.0
WSM,2016,0.0,0.0
WSM,2017,0.0,0.0
WSM,2018,0.0,0.0
WSM,2019,0.0,0.0
WSM,2020,0.0,0.0
WSM,2021,0.0,0.0
WSM,2022,0.0,0.0
WSM,2023,0.0,0.0
XKS,2008,7.71832776792,0.0
XKS,2009,8.5910394878,0.0
XKS,2010,8.64909931116,0.0
XKS,2011,8.292575708340001,0.0
XKS,2012,8.68357233128,0.0
XKS,2013,8.218990225549318,0.0
XKS,2014,7.203991432638678,0.0
XKS,2015,8.240990199385806,0.0
XKS,2016,8.800989533405469,0.0
XKS,2017,7.574687991723545,0.0
XKS,2018,7.660757889428248,0.0
XKS,2019,8.062990411072413,0.0
XKS,2020,8.3815090322735,0.0
XKS,2021,8.535425849227614,0.0
XKS,2022,9.074175208518856,0.0
XKS,2023,6.923650766034379,0.0
YEM,1991,0.0,0.0
YEM,1992,0.0,0.0
YEM,1993,0.0,0.0
YEM,1994,0.0,0.0
YEM,1995,0.0,0.0
YEM,1996,0.0,0.0
YEM,1997,0.0,0.0
YEM,1998,0.0,0.0
YEM,1999,0.0,0.0
YEM,2000,0.0,0.0
YEM,2001,0.0,0.0
YEM,2002,0.0,0.0
YEM,2003,0.0,0.0
YEM,2004,0.0,0.0
YEM,2005,0.0,0.0
YEM,2006,0.0,0.0
YEM,2007,0.0,0.0
YEM,2008,0.0,0.0
YEM,2009,0.0,0.0
YEM,2010,0.0,0.0
YEM,2011,0.0,0.0
YEM,2012,0.0,0.0
YEM,2013,0.0,0.0
YEM,2014,0.0,0.0
YEM,2015,0.0,0.0
YEM,2016,0.0,0.0
YEM,2017,0.0,0.0
YEM,2018,0.0,0.0
YEM,2019,0.0,0.0
YEM,2020,0.0,0.0
YEM,2021,0.0,0.0
YEM,2022,0.0,0.0
YEM,2023,0.0,0.0
YUG,1991,70.79300312591363,0.2225261968775676
ZAF,1991,174.12689541924024,2.1615870496603677
ZAF,1992,171.16673819711616,1.8190157327221144
ZAF,1993,178.5269079395864,2.1053328279173287
ZAF,1994,190.4882107715432,2.0959378457388236
ZAF,1995,200.2031095208912,2.0993065980464505
ZAF,1996,201.4043281780128,1.9325693363480558
ZAF,1997,211.87735324327255,2.1133578646411944
ZAF,1998,216.75053236786246,1.9131006848305427
ZAF,1999,215.4500291736602,2.175881437409221
ZAF,2000,224.90673252921127,2.0993675470565294
ZAF,2001,223.49473420843924,2.0893990748892746
ZAF,2002,220.2117381127448,2.0921024947230067
ZAF,2003,239.2997154123324,2.1513595485112176
ZAF,2004,242.82171122379242,2.23452004919775
ZAF,2005,244.98570865025096,2.1561840600254287
ZAF,2006,244.75570892378258,2.0666420604626845
ZAF,2007,247.66570546306107,2.348997206450341
ZAF,2008,252.69869947756246,2.2069973753239256
ZAF,2009,250.58170199520669,1.908949925177752
ZAF,2010,254.73369705744048,2.5421289234437654
ZAF,2011,257.73169349206165,2.175997412190694
ZAF,2012,258.5756924883377,2.2229973562959158
ZAF,2013,255.97269558395976,2.895496556524888
ZAF,2014,260.5396901526496,3.567995756753859
ZAF,2015,256.1286953984331,3.951995300081629
ZAF,2016,255.813695773047,4.246994949252701
ZAF,2017,257.12443521424746,4.02827020937154
ZAF,2018,255.4207262403868,3.7149525819851594
ZAF,2019,257.8531893475752,3.11815829172397
ZAF,2020,247.10970612428426,2.056997553711516
ZAF,2021,235.72673616684295,1.9622431155007616
ZAF,2022,244.29738184930395,2.3509972040718394
ZAF,2023,237.9641007807965,1.9424498762778935
ZMB,1991,0.5021494028178112,0.0
ZMB,1992,0.5176713843582633,0.0
ZMB,1993,0.623219258835241,0.0
ZMB,1994,0.5386393594220569,0.0
ZMB,1995,0.3024646402933173,0.0
ZMB,1996,0.2617386887267372,0.0
ZMB,1997,0.27389967426426065,0.0
ZMB,1998,0.32683361131246935,0.0
ZMB,1999,0.2895986555942155,0.0
ZMB,2000,0.22715972984983368,0.0
ZMB,2001,0.23127572495487822,0.0
ZMB,2002,0.19663276615408679,0.0
ZMB,2003,0.20048782754000002,0.0
ZMB,2004,0.21137404442,0.0
ZMB,2005,0.14999982161241,0.0
ZMB,2006,0.0639999238879616,0.0
ZMB,2007,0.0139999833504916,0.0
ZMB,2008,0.0034999958376229,0.0
ZMB,2009,0.0,0.0
ZMB,2010,0.0,0.0
ZMB,2011,0.0,0.0
ZMB,2012,0.08999989296744573,0.0
ZMB,2013,0.14899982280165905,0.0
ZMB,2014,0.1589998109091546,0.0
ZMB,2015,0.16399980496290162,0.0
ZMB,2016,0.32799960992580324,0.0
ZMB,2017,0.7969990521672754,0.0
ZMB,2018,1.173998603819813,0.0
ZMB,2019,0.9963938150366303,0.0
ZMB,2020,1.1162303507180564,0.0
ZMB,2021,1.1007516909288468,0.0
ZMB,2022,0.8305209685476325,0.0
ZMB,2023,2.0906443579569065,0.0
ZWE,1991,5.61599332116863,0.7659482258057567
ZWE,1992,5.5479934020376716,0.7566739239263423
ZWE,1993,5.284993714810579,0.7208041975397835
ZWE,1994,5.468993495988468,0.7458993673311402
ZWE,1995,4.642994478309464,0.6332438768547237
ZWE,1996,4.410994754215603,0.6016021410308392
ZWE,1997,4.004995237051347,0.5462291033390413
ZWE,1998,4.162995049149752,0.5677782165294454
ZWE,1999,4.625994498526725,0.63092530138487
ZWE,2000,4.39999476729736,0.6001018863150516
ZWE,2001,4.144995070556264,0.5653232542672473
ZWE,2002,3.9619952881891223,0.5403644712682351
ZWE,2003,3.54999577816037,0.48417311282237113
ZWE,2004,3.240996145638805,0.4420295939879732
ZWE,2005,3.6219956925343273,0.4939929618711629
ZWE,2006,3.496995841190652,0.47694461282812173
ZWE,2007,3.369995992225478,0.4596234902003918
ZWE,2008,2.5389969804927266,0.3462860657622536
ZWE,2009,1.6672980171624747,0.22739769887570124
ZWE,2010,2.5001970266356497,0.34099425821929363
ZWE,2011,2.5620969530210376,0.34943660066540766
ZWE,2012,1.5935981048102437,0.21734599227992407
ZWE,2013,3.1141962964358143,0.4247357487187167
ZWE,2014,5.784212664445218,0.4479994672157312
ZWE,2015,4.337298427460692,0.4579994553232252
ZWE,2016,2.701715786979056,0.28528919085676635
ZWE,2017,2.928196517636422,0.24554870798070438
ZWE,2018,3.3474960189835707,0.2953876487096438
ZWE,2019,2.627007875825595,0.2318107848915266
ZWE,2020,2.705932281964612,0.2387751829439808
ZWE,2021,3.239211237761493,0.2858324508140173
ZWE,2022,3.4781521678970058,0.7251554419039073
ZWE,2023,3.9789282680515425,0.8707089645076099
