Unit ID,Unit Name,Unit type,Country,Fuel type,Status,Latitude,Longitude,Location accuracy,Owner,Parent,Production (Mtpa),Mine Type,Mine Size (Km2),Mine Depth (m),Coal Type,Coal Grade,GEM Coal Mine Methane Emissions Estimate (MCM/yr),Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
OG0015351,Cooley (Meek Sand) - Hilcorp,asset,United States,oil and gas,Operating,29.60086561,-96.00642875,exact,,, , , , , , , ,0.42127013,0.5960322,1.5169066,1.6575594,2.320468,2.2339993,2.330622,1.6245666,1.0967956,0.8329989,1.0457131,0.7994679
OG0015352,Old Ocean (Larsen) - Hilcorp,asset,United States,oil and gas,Operating,29.0438193,-95.72407287,exact,,, , , , , , , ,0.40834656,0.60256356,1.546125,1.7450571,2.3239,2.1273181,2.1930413,1.5586784,0.96489096,0.8240552,1.1256852,0.80965996
OG0015353,Lake Pasture (H-440 Sand) - Hilcorp,asset,United States,oil and gas,Operating,28.41387669,-97.07019925,exact,,, , , , , , , ,0.8338169,0.98587966,2.2462556,2.63988,3.4456663,3.3356493,3.4882803,2.7738795,1.6556871,1.3669772,1.474823,1.0845635
OG0015354,Tom Oconnor (5800) - Hilcorp,asset,United States,oil and gas,Operating,28.36114433,-97.15629917,exact,,, , , , , , , ,0.811185,0.9641582,2.1882312,2.542937,3.2948787,3.1881633,3.3425543,2.655756,1.5958517,1.3191469,1.401681,1.0535511
OG0015355,Charco (9900) - Hilcorp,asset,United States,oil and gas,Operating,27.08977634,-99.14083352,exact,,, , , , , , , ,1.5534446,1.7079628,3.044997,3.4458642,4.6407046,4.9252067,5.2129903,4.435068,2.8781235,2.5857472,1.9662495,1.8426
OG0015356,B.M.T. (Middle Wilcox) - Hilcorp,asset,United States,oil and gas,Operating,27.38622382,-99.1458608,exact,,, , , , , , , ,1.4517896,1.6579587,2.9105935,3.33267,4.446605,4.7529173,4.9856586,4.1970863,2.7389402,2.50347,1.9788654,1.7966831
OG0015357,Charco (9200) - Hilcorp,asset,United States,oil and gas,Operating,27.03292425,-99.16102495,exact,,, , , , , , , ,1.4496061,1.5955961,2.9692974,3.357453,4.5839057,4.9275756,5.214077,4.4511967,2.8439322,2.5237277,1.845018,1.7516624
OG0015358,"St. Charles (Frio Cons., Upper) - Hilcorp",asset,United States,oil and gas,Operating,28.24683129,-96.8941881,exact,,, , , , , , , ,1.0717329,1.223151,2.6865623,3.288155,4.3032827,4.193194,4.369845,3.5154827,2.0879443,1.7383734,1.9268402,1.3112673
OG0015359,Tabasco (Consolidated) - Hilcorp,asset,United States,oil and gas,Operating,26.25540102,-98.45243212,exact,,, , , , , , , ,1.4562653,1.7201965,3.1124804,3.3487515,4.4664073,4.539603,5.021801,4.2473035,2.5082784,2.1744347,1.6204338,1.6372484
OG0015360,Tiffany (Wilcox Carrizo) - Hilcorp,asset,United States,oil and gas,Operating,27.38825015,-99.02637014,exact,,, , , , , , , ,1.4340062,1.6553015,2.9022217,3.320325,4.41094,4.6699934,4.902136,4.130407,2.7007964,2.4770267,1.9698802,1.7795757
OG0015361,Nome (Yegua Middle Ey) - Hilcorp,asset,United States,oil and gas,shut in,30.01512958,-94.42181164,exact,,, , , , , , , ,0.43860096,0.4980886,1.3121417,1.3639631,1.8134457,1.6419499,1.6618094,1.0459676,0.7038351,0.7050045,0.93499374,0.7169171
OG0015362,Tom Oconnor (4500 Greta Mass.) - Hilcorp,asset,United States,oil and gas,shut in,28.37966974,-97.14776923,exact,,, , , , , , , ,0.8338169,0.98587966,2.2462556,2.63988,3.4456663,3.3356493,3.4882803,2.7738795,1.6556871,1.3669772,1.474823,1.0845635
OG0015363,"Sarita, East (Frio) - Hilcorp",asset,United States,oil and gas,Operating,27.2408847,-97.66454698,exact,,, , , , , , , ,1.2077354,1.2849562,2.684641,3.088739,3.9112856,3.7573593,4.0484724,3.2808917,1.9683597,1.7427444,1.5877353,1.2446162
