sensor,sector,country,date,emission rate (kg/h),uncertainty (kg/h),latitude,longitude,comments,platform
Global Airborne Observatory,Waste,United States of America,18/06/2023,343.5128464726686,81.28167705572515,38.8285390840897,-121.34609114856562,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,18/06/2023,258.4173586853112,71.43401403250807,38.82943646019999,-121.34748376204404,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,18/06/2023,290.72417126838906,62.097401580765926,39.67638989567084,-121.73000265035527,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Waste,Israel,19/06/2023,3321.6495143301136,490.53921966320695,31.31212626893577,34.7406409453032,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,4650.455382966034,1025.6735852817226,39.4466108174349,53.59746392636748,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,2649.1709588149,711.8476309598815,39.4626984138298,53.62803794900424,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,2197.2765479055424,590.42097679116,39.46710356541365,53.647540075654575,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,869.6237180702948,233.6729464269037,39.48280876353076,53.72071267338805,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,2946.0408728277894,791.618301965529,39.47409069586712,53.74230112490352,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,576.1416146057063,154.81259980214395,39.48971792867707,53.7618137244917,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,1417.4153725137844,380.8677471919071,39.4745437049757,53.666278286594974,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,724.397416859341,194.64979538181976,39.48072820041188,53.68655392279905,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,3042.9231204226617,817.651124876788,39.37616499573852,53.83722617215111,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,4503.62906560865,1404.7721567904036,39.37462114803341,53.830805808244094,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,4143.763574232601,1292.522898445578,39.35873900586924,53.80144568636081,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,3692.8224296931417,1151.8653187533175,39.36147228246543,53.774904415055175,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,1152.691554254317,390.35553495424426,39.33445932133915,54.020883333288765,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,494.2690158404622,167.38271862720978,39.34778336556207,53.88655944252128,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,1030.5887073155277,237.02989568930664,38.679902350055016,54.31626986081508,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,7117.489850213001,1636.9846329484112,38.64848230643068,54.280984891878575,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Turkmenistan,20/06/2023,9783.775952778566,1850.2502930005896,38.55680297669167,54.20038567715548,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Waste,Tunisia,20/06/2023,1996.5914374245488,31.181190505666272,36.73754260326324,10.077808674122622,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,20/06/2023,1029.64042515392,234.6296096216407,36.5307847709509,-121.40342503417114,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,20/06/2023,897.946352614094,355.6983676143323,36.70999298602844,-121.76092475741316,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,20/06/2023,394.7137770878362,207.79912344842973,36.70634046603328,-121.7642877839004,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,20/06/2023,584.9592526082142,176.87417017550925,37.18457286591695,-121.67502990389283,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,20/06/2023,393.9077004046729,121.45456227366633,37.186698718411606,-121.66875050345644,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,69.55114986677442,34.7501973305041,35.480782514550384,-119.74312020603278,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,183.4444210435273,80.50374372930297,35.603215676766766,-119.70536238752958,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,227.37802484691144,184.26400423719969,35.60335301249614,-119.70534125587822,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,20/06/2023,204.8877575476708,60.83816220232298,35.47982257195864,-119.44616748042404,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,20/06/2023,139.85228589708203,53.10084871113546,35.510096808104834,-119.40826946332685,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,20/06/2023,143.8093661153226,50.30081527620228,35.50866464803309,-119.40858119048184,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,158.53136348139432,28.513058663316905,35.5738865572617,-118.96029090758644,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,United States of America,20/06/2023,5324.896023414867,1970.0733990649687,32.20105506900838,-101.99435839734512,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,United States of America,20/06/2023,15485.742003187012,2073.1914050658443,31.73639348333244,-101.79643048964743,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,United States of America,20/06/2023,2557.384284881972,530.0097509753873,32.05430675479251,-101.82250320532864,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,United States of America,20/06/2023,1808.9522909249629,358.1158223837551,32.17946875799808,-101.72821125284814,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,United States of America,20/06/2023,1756.1226949870386,481.1490635858797,32.33723852252224,-101.70549097748584,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,20/06/2023,193.84582314508944,109.81621038371568,35.352208150930295,-118.76247777237354,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,United States of America,20/06/2023,4834.335863552728,1880.019502492728,31.02831133160165,-101.2829561111564,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,United States of America,20/06/2023,3981.476382310212,1211.4224203147253,31.028656578621515,-101.25003841200412,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,United States of America,20/06/2023,2186.5937269964334,578.5404095357474,31.11494188250335,-101.27923517819286,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,United States of America,20/06/2023,3637.333611272847,793.1260729148154,31.145908755239475,-101.33899594869584,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,262.12591166981366,23.980191619271224,35.51584339706157,-119.03854284051414,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,222.2695124053771,90.879334116381,35.51590908824292,-119.038713406068,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,77.741639769334,63.15031579877831,35.484280518100945,-119.02974824390128,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,559.8537525743697,327.6891861507699,35.52111432618456,-119.0842436366477,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,81.87019550539684,97.44909985884964,35.518268424585045,-119.07880443774718,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,184.69953529970624,122.96970176431084,35.46607849282023,-119.0363845627652,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,266.42082884553025,165.81998345691974,35.454039750001684,-119.01174690165016,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,29.572073342907885,6.3746811708043,35.47051099115387,-119.03995962107822,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,443.1511656832939,129.74793046927763,35.52119337683813,-119.08455455781922,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,192.7879279797666,94.28396193228374,35.52406178584057,-119.08510666198843,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,20/06/2023,331.84792757992483,75.10370500402558,35.45696143043104,-119.0544906245316,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,China,21/06/2023,7904.29397322495,1795.4817383148147,39.53282462587214,106.5092438730374,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,,China,21/06/2023,2510.738273242686,205.21289050626427,38.38549983185388,108.33624363401292,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,China,21/06/2023,3465.5969022112663,206.67264449263547,38.31904592487166,108.92619562191982,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,722.0728900239102,378.6259767562321,34.40509298617306,-118.99203893528198,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,1441.2587798897134,661.0220127151333,34.43307514886436,-118.6507833684282,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,942.3878572047248,520.9517130356625,34.30057848608499,-118.79459229686296,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,513.0320078419055,291.00647982244254,34.33048748879932,-118.51793484678429,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,217.5549261462012,126.17794745986784,34.33124839897616,-118.51633840115323,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Other,United States of America,21/06/2023,1551.9064158411556,357.9383832456276,33.74663789168453,-118.26683701047888,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,198.29396482645743,56.863766540888605,33.940059197700506,-117.83839781114492,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,188.03549663376117,68.66519904369217,33.94074308437308,-117.83214720594628,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,199.1574435742754,105.23773930358698,33.795525029516966,-117.46333002485024,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,498.6107478356675,172.8766012201658,33.717800479792416,-117.69665464375588,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,349.7568566232709,116.4745724869855,33.71956504810349,-117.70347886335946,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,196.15966201127597,127.24110741198376,32.85406120651453,-117.16823815036796,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,355.05037321683415,199.53028654219776,32.85398523541437,-117.16455660220323,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,248.5906596596328,91.32336212346094,32.86536528405398,-117.02987080412252,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,126.18327340299872,104.32561879515936,34.140334937650536,-117.41997898773629,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Waste,United States of America,21/06/2023,130.34034381106937,106.19638091585703,34.13970640677243,-117.42426293600252,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Waste,Egypt,22/06/2023,4039.471372654066,103.18698974760473,30.74610715635532,29.421800249618343,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Coal,Egypt,22/06/2023,2156.417530684664,168.10382039695534,29.788295800179256,31.35706729954376,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
EMIT - NASA,Oil and Gas,Algeria,22/06/2023,6253.655385609458,110.3167212486189,32.92376356356735,3.302637965559484,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,112.8191347360778,43.81003928118028,35.987307820858376,-119.30543247685355,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,187.2162474765762,39.91291509528982,36.01429391630872,-119.26931488807,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,233.4893610113723,97.14832923317458,36.04567013759937,-119.21810065978175,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,556.3412913459127,237.33896064873815,36.08918861916951,-119.23782514711374,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,72.2791359662248,64.82449084458965,36.14463060293366,-119.21848019498672,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,35.03468931598765,6.376603325671439,36.018459661313386,-119.41341185157204,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,837.3878355230925,181.2596630481059,36.2302368458345,-119.16359243643129,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,76.20787871672759,31.306861761546006,36.14365261807809,-119.26557566085918,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,290.76090416131984,67.25535732806476,36.01366577574254,-119.46496534969468,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,98.99853912783438,36.5667116139955,36.05919707969157,-119.402347073644,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,207.85578902749683,57.999405073013,36.10026284751646,-119.35852467376444,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,271.1161392999905,56.21808942666505,36.16582824741833,-119.28277025724488,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,226.12240266257405,139.94354321526413,36.07373071886249,-119.4407200605892,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,86.28559175487432,61.629720647163786,36.2002210492731,-119.27399750585587,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,299.05039989441303,127.16966778936138,36.07371566572,-119.440226332647,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,88.7469729855184,37.599086471675534,36.21625483359486,-119.53369244533556,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,70.74757136513466,18.75408277764427,36.28183195051889,-119.47868414948276,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,17.12594742566185,11.583168143545963,36.28075234718902,-119.48158331826014,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,135.60101037704734,23.498545049771067,36.22250390066549,-119.5505581163817,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,42.31047202466006,21.039129929608364,36.242383604405205,-119.54821864688,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,72.18103387942516,29.337290603751036,36.28144673007661,-119.52755869372317,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,,United States of America,22/06/2023,426.486339591238,79.44920610015559,36.41268008930503,-119.36404204388434,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,149.76979874566592,99.46760948501787,36.42604477852369,-119.3387842949551,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Oil and Gas,United States of America,22/06/2023,83.98332270173054,22.384496901414565,36.24509364566852,-119.58435778760668,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,184.67041643508773,94.39508995532032,36.41139328855533,-119.36631469195024,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,223.0318269628027,53.177772208928936,36.43810874398688,-119.34559732204596,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,416.7012706805624,187.8824870926545,36.19967382843765,-119.68275247846992,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
Global Airborne Observatory,Livestock (4B),United States of America,22/06/2023,594.2919876960657,276.9052568830069,36.18375924696788,-119.67930999450188,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
